"","scenario","iteration","SpawnBio_om","SSB_MSY_om","F_MSY_om","annual_F_om","bmsst_om","ssb_ssbmsst_om","F_Fmsy_om","SpawnBio_em","SSB_MSY_em","F_MSY_em","annual_F_em","bmsst_em","ssb_ssbmsst_em","F_Fmsy_em","ID","species","annual_F_re","bmsst_re","F_Fmsy_re","F_MSY_re","SpawnBio_re","SSB_MSY_re","ssb_ssbmsst_re"
"620","IRFSelex_poorrec_25_yrfwd",122,2149.38,1307.9,0.139546,0.023,1131.3335,1.89986418682024,0.164820202657188,2845.18,1300.79,0.139581,0.018,1125.18335,2.52863677728612,0.128957379586047,"IRFSelex_poorrec_25_yrfwd-122","IRFSelex_poorrec_25_yrfwd",-0.217391304347826,-0.00543619542778495,-0.217587543838501,0.000250813351869686,0.323721259153802,-0.0054361954277851,0.33095659933368
"621","IRFSelex_poorrec_25_yrfwd",123,2103.43,1307.9,0.139546,0.039,1131.3335,1.85924840022858,0.27947773494045,2358.58,1318.3,0.13957,0.035,1140.3295,2.06833200403918,0.250770222827255,"IRFSelex_poorrec_25_yrfwd-123","IRFSelex_poorrec_25_yrfwd",-0.102564102564102,0.00795167826286422,-0.102718422701227,0.000171986298424865,0.121301873606443,0.00795167826286403,0.112455981559483
"622","IRFSelex_poorrec_25_yrfwd",125,2231.07,1307.9,0.139546,0.031,1131.3335,1.97207101177504,0.222148968798819,2275.88,1303.04,0.139647,0.03,1127.1296,2.01918217745324,0.214827386195192,"IRFSelex_poorrec_25_yrfwd-125","IRFSelex_poorrec_25_yrfwd",-0.0322580645161291,-0.00371588041899226,-0.0329579860001842,0.000723775672538016,0.0200845334301478,-0.00371588041899237,0.0238891831972084
"623","IRFSelex_poorrec_25_yrfwd",127,2363.73,1307.9,0.139546,0.031,1131.3335,2.08933086485992,0.222148968798819,2814.53,1303.56,0.139636,0.026,1127.5794,2.49608142894416,0.186198401558337,"IRFSelex_poorrec_25_yrfwd-127","IRFSelex_poorrec_25_yrfwd",-0.161290322580645,-0.00331829650584917,-0.161830898585169,0.000644948619093394,0.190715521654335,-0.00331829650584918,0.19467982353839
"624","IRFSelex_poorrec_25_yrfwd",128,2163.92,1307.9,0.139546,0.033,1131.3335,1.91271627685382,0.236481160334227,2623.54,1317.08,0.139624,0.027,1139.2742,2.30281700401887,0.193376496877328,"IRFSelex_poorrec_25_yrfwd-128","IRFSelex_poorrec_25_yrfwd",-0.181818181818182,0.0070188852358742,-0.182275253538074,0.000558955469880862,0.212401567525602,0.00701888523587418,0.203951172416812
"625","IRFSelex_poorrec_25_yrfwd",14,2116.85,1307.9,0.139546,0.031,1131.3335,1.87111050808625,0.222148968798819,2447.65,1292.32,0.139609,0.027,1117.8568,2.18959172588117,0.193397273814725,"IRFSelex_poorrec_25_yrfwd-14","IRFSelex_poorrec_25_yrfwd",-0.129032258064516,-0.0119122257053291,-0.129425291233881,0.000451464033365396,0.156269929376196,-0.0119122257053293,0.170209731824259
"626","IRFSelex_poorrec_25_yrfwd",15,1944.04,1307.9,0.139546,0.034,1131.3335,1.71836156182063,0.243647256101931,2237.36,1304.36,0.139588,0.03,1128.2714,1.98299806234564,0.21491818780984,"IRFSelex_poorrec_25_yrfwd-15","IRFSelex_poorrec_25_yrfwd",-0.11764705882353,-0.0027066289471673,-0.117912545996706,0.000300976022243464,0.150881669101459,-0.00270662894716736,0.154005132799072
"627","IRFSelex_poorrec_25_yrfwd",16,2038.64,1307.9,0.139546,0.028,1131.3335,1.80197969917801,0.200650681495708,2439.24,1297.18,0.139615,0.024,1122.0607,2.17389308795861,0.171901300003581,"IRFSelex_poorrec_25_yrfwd-16","IRFSelex_poorrec_25_yrfwd",-0.142857142857143,-0.00819634528633684,-0.143280756775009,0.000494460607971463,0.196503551387199,-0.0081963452863369,0.206391553106984
"628","IRFSelex_poorrec_25_yrfwd",17,2264.15,1307.9,0.139546,0.029,1131.3335,2.00131084247041,0.207816777263411,2461.74,1298.43,0.139615,0.027,1123.14195,2.1918333653195,0.193388962504029,"IRFSelex_poorrec_25_yrfwd-17","IRFSelex_poorrec_25_yrfwd",-0.0689655172413794,-0.00724061472589648,-0.0694256496004406,0.000494460607971463,0.0872689530287303,-0.0072406147258965,0.0951988660661541
"629","IRFSelex_poorrec_25_yrfwd",19,2193.46,1307.9,0.139546,0.03,1131.3335,1.93882705674322,0.214982873031115,2154.71,1307.07,0.139622,0.03,1130.61555,1.90578486206032,0.214865852086347,"IRFSelex_poorrec_25_yrfwd-19","IRFSelex_poorrec_25_yrfwd",0,-0.000634605092132403,-0.000544326825285392,0.00054462327834544,-0.0176661530185187,-0.000634605092132544,-0.0170423630967895
"630","IRFSelex_poorrec_25_yrfwd",2,2066.34,1307.9,0.139546,0.032,1131.3335,1.82646407977842,0.229315064566523,1841.41,1298.86,0.139595,0.035,1123.5139,1.63897393703807,0.250725312511193,"IRFSelex_poorrec_25_yrfwd-2","IRFSelex_poorrec_25_yrfwd",0.0937500000000001,-0.00691184341310501,0.0933660768652173,0.000351138692617442,-0.108854302776891,-0.00691184341310512,-0.102651973732269
"631","IRFSelex_poorrec_25_yrfwd",20,2246.05,1307.9,0.139546,0.036,1131.3335,1.98531202337772,0.257979447637338,2522.46,1297.98,0.139604,0.032,1122.7527,2.24667462389536,0.229219793129137,"IRFSelex_poorrec_25_yrfwd-20","IRFSelex_poorrec_25_yrfwd",-0.111111111111111,-0.00758467772765498,-0.111480409666708,0.000415633554526841,0.123064936221366,-0.00758467772765507,0.131648122531876
"632","IRFSelex_poorrec_25_yrfwd",21,2133.51,1307.9,0.139546,0.034,1131.3335,1.88583649295279,0.243647256101931,2268.34,1309.78,0.139607,0.032,1132.9597,2.00213652789239,0.22921486744934,"IRFSelex_poorrec_25_yrfwd-21","IRFSelex_poorrec_25_yrfwd",-0.0588235294117648,0.0014374187629023,-0.0592347678504239,0.000437131841829974,0.0631963290540002,0.00143741876290227,0.0616702642960855
"633","IRFSelex_poorrec_25_yrfwd",22,2074.99,1307.9,0.139546,0.038,1131.3335,1.83410992426194,0.272311639172746,2562.33,1328.58,0.139592,0.031,1149.2217,2.22962201288054,0.222075763654078,"IRFSelex_poorrec_25_yrfwd-22","IRFSelex_poorrec_25_yrfwd",-0.184210526315789,0.0158116063919259,-0.184479354871792,0.000329640405314309,0.23486378247606,0.0158116063919259,0.215642521414171
"634","IRFSelex_poorrec_25_yrfwd",23,2084.27,1307.9,0.139546,0.03,1131.3335,1.84231263371941,0.214982873031115,2593.84,1303.28,0.139631,0.024,1127.3372,2.30085550268367,0.171881602223002,"IRFSelex_poorrec_25_yrfwd-23","IRFSelex_poorrec_25_yrfwd",-0.2,-0.00353238015138774,-0.200486997872965,0.000609118140254839,0.24448368013741,-0.00353238015138781,0.248895252940058
"635","IRFSelex_poorrec_25_yrfwd",26,2001.79,1307.9,0.139546,0.034,1131.3335,1.76940751776554,0.243647256101931,2663.17,1297.44,0.139602,0.025,1122.2856,2.3729877671067,0.17908052893225,"IRFSelex_poorrec_25_yrfwd-26","IRFSelex_poorrec_25_yrfwd",-0.264705882352941,-0.0079975533297653,-0.265000838518241,0.000401301362991419,0.330394297104092,-0.0079975533297653,0.341119975630813
"636","IRFSelex_poorrec_25_yrfwd",27,2147.89,1307.9,0.139546,0.04,1131.3335,1.89854715696123,0.286643830708154,2370.91,1285.21,0.139578,0.036,1111.70665,2.13267591769825,0.257920302626488,"IRFSelex_poorrec_25_yrfwd-27","IRFSelex_poorrec_25_yrfwd",-0.1,-0.017348421133114,-0.100206336242101,0.000229315064566553,0.103832132930457,-0.0173484211331142,0.123319960675489
"637","IRFSelex_poorrec_25_yrfwd",28,2082.29,1307.9,0.139546,0.036,1131.3335,1.84056248665844,0.257979447637338,2175.26,1299.23,0.139598,0.035,1123.83395,1.93557064190844,0.250719924354217,"IRFSelex_poorrec_25_yrfwd-28","IRFSelex_poorrec_25_yrfwd",-0.0277777777777776,-0.00662894716721462,-0.0281399287796226,0.000372636979920575,0.044647959698217,-0.00662894716721467,0.0516190870664148
"638","IRFSelex_poorrec_25_yrfwd",29,2135.75,1307.9,0.139546,0.032,1131.3335,1.88781645730459,0.229315064566523,2734.92,1308.58,0.139625,0.025,1131.9217,2.41617419296759,0.17905102954342,"IRFSelex_poorrec_25_yrfwd-29","IRFSelex_poorrec_25_yrfwd",-0.21875,0.000519917424879503,-0.219192032229185,0.000566121565648573,0.280543134730188,0.000519917424879453,0.279877704010159
"639","IRFSelex_poorrec_25_yrfwd",3,2100.25,1307.9,0.139546,0.03,1131.3335,1.85643755797915,0.214982873031115,2507.72,1289.4,0.13958,0.025,1115.331,2.24840876833873,0.179108754835936,"IRFSelex_poorrec_25_yrfwd-3","IRFSelex_poorrec_25_yrfwd",-0.166666666666667,-0.0141448122945178,-0.166869656588814,0.000243647256101975,0.194010236876562,-0.0141448122945179,0.211141607577831
"640","IRFSelex_poorrec_25_yrfwd",30,2205.3,1307.9,0.139546,0.034,1131.3335,1.94929258260274,0.243647256101931,3072.43,1299.98,0.139614,0.025,1124.4827,2.73230526356697,0.179065136734138,"IRFSelex_poorrec_25_yrfwd-30","IRFSelex_poorrec_25_yrfwd",-0.264705882352941,-0.00605550883095032,-0.265064012626409,0.000487294512203752,0.393202738856391,-0.00605550883095043,0.401690689203122
"641","IRFSelex_poorrec_25_yrfwd",31,2278.82,1307.9,0.139546,0.031,1131.3335,2.0142778411494,0.222148968798819,2290.35,1304.18,0.139631,0.03,1128.1157,2.03024388367257,0.214852002778753,"IRFSelex_poorrec_25_yrfwd-31","IRFSelex_poorrec_25_yrfwd",-0.0322580645161291,-0.00284425414787054,-0.0328471748463289,0.000609118140254839,0.00505963612746937,-0.00284425414787065,0.00792643507116896
"642","IRFSelex_poorrec_25_yrfwd",33,2442.81,1307.9,0.139546,0.032,1131.3335,2.15923067777981,0.229315064566523,2771.55,1292.66,0.139604,0.028,1118.1509,2.4786904880191,0.200567318987995,"IRFSelex_poorrec_25_yrfwd-33","IRFSelex_poorrec_25_yrfwd",-0.125,-0.0116522669928892,-0.125363528265666,0.000415633554526841,0.134574526876835,-0.0116522669928894,0.147950755575489
"643","IRFSelex_poorrec_25_yrfwd",35,2015.19,1307.9,0.139546,0.034,1131.3335,1.78125194737007,0.243647256101931,2333.43,1310.99,0.139557,0.029,1134.00635,2.05768689037764,0.207800396970414,"IRFSelex_poorrec_25_yrfwd-35","IRFSelex_poorrec_25_yrfwd",-0.147058823529412,0.0023625659454086,-0.147126053069608,7.88270534446222e-05,0.15792059309544,0.00236256594540861,0.155191377287032
"644","IRFSelex_poorrec_25_yrfwd",36,2074.62,1307.9,0.139546,0.035,1131.3335,1.83378287657883,0.250813351869634,2195.18,1282.06,0.139587,0.033,1108.9819,1.9794552102248,0.236411700229964,"IRFSelex_poorrec_25_yrfwd-36","IRFSelex_poorrec_25_yrfwd",-0.0571428571428572,-0.0197568621454239,-0.0574197965631264,0.000293809926475753,0.0581118469888461,-0.0197568621454241,0.0794381578683617
"645","IRFSelex_poorrec_25_yrfwd",38,1909.26,1307.9,0.139546,0.038,1131.3335,1.68761907960827,0.272311639172746,2260.22,1289.45,0.139596,0.032,1115.37425,2.02642296968932,0.229232929310295,"IRFSelex_poorrec_25_yrfwd-38","IRFSelex_poorrec_25_yrfwd",-0.157894736842105,-0.0141065830721002,-0.158196359117513,0.000358304788385153,0.183819909284225,-0.0141065830721003,0.20075850894012
"646","IRFSelex_poorrec_25_yrfwd",4,2144.43,1307.9,0.139546,0.036,1131.3335,1.89548881916782,0.257979447637338,2385.87,1291.35,0.139604,0.032,1117.01775,2.13592845771699,0.229219793129137,"IRFSelex_poorrec_25_yrfwd-4","IRFSelex_poorrec_25_yrfwd",-0.111111111111111,-0.0126538726202309,-0.111480409666708,0.000415633554526841,0.112589359410193,-0.012653872620231,0.126848354956124
"647","IRFSelex_poorrec_25_yrfwd",40,2238.89,1307.9,0.139546,0.033,1131.3335,1.97898320875321,0.236481160334227,2834.61,1295.56,0.139587,0.026,1120.6594,2.52941259404954,0.186263763817547,"IRFSelex_poorrec_25_yrfwd-40","IRFSelex_poorrec_25_yrfwd",-0.212121212121212,-0.00943497209266759,-0.212352630736864,0.000293809926475753,0.266078279861896,-0.00943497209266775,0.278137471233578
"648","IRFSelex_poorrec_25_yrfwd",41,2176.22,1307.9,0.139546,0.039,1131.3335,1.92358840253559,0.27947773494045,2150.8,1298.45,0.13961,0.039,1123.15925,1.91495551499042,0.279349616789628,"IRFSelex_poorrec_25_yrfwd-41","IRFSelex_poorrec_25_yrfwd",0,-0.00722532303692945,-0.000458419883962604,0.000458630129133107,-0.0116808043304444,-0.00722532303692946,-0.0044879078776913
"649","IRFSelex_poorrec_25_yrfwd",42,2158.79,1307.9,0.139546,0.03,1131.3335,1.90818180492313,0.214982873031115,2793.18,1283.35,0.139554,0.023,1110.09775,2.51615679790361,0.16481075426,"IRFSelex_poorrec_25_yrfwd-42","IRFSelex_poorrec_25_yrfwd",-0.233333333333333,-0.0187705482070495,-0.233377282867803,5.73287661416881e-05,0.293863692160886,-0.0187705482070496,0.318614815114523
"650","IRFSelex_poorrec_25_yrfwd",43,2087.77,1307.9,0.139546,0.036,1131.3335,1.8454063280191,0.257979447637338,2600,1296.5,0.139587,0.029,1121.4725,2.31838052203688,0.207755736565726,"IRFSelex_poorrec_25_yrfwd-43","IRFSelex_poorrec_25_yrfwd",-0.194444444444444,-0.00871626271121635,-0.194681055144422,0.000293809926475753,0.245347907097046,-0.00871626271121652,0.256298131656172
"651","IRFSelex_poorrec_25_yrfwd",44,2019.17,1307.9,0.139546,0.03,1131.3335,1.78476991974515,0.214982873031115,2068.23,1318.29,0.139599,0.029,1140.32085,1.81372637359038,0.207737877778494,"IRFSelex_poorrec_25_yrfwd-44","IRFSelex_poorrec_25_yrfwd",-0.0333333333333332,0.0079440324183807,-0.0337003369174086,0.000379803075688286,0.024297112179757,0.00794403241838051,0.0162241942364001
"652","IRFSelex_poorrec_25_yrfwd",47,1958.68,1307.9,0.139546,0.033,1131.3335,1.73130204311991,0.236481160334227,2400.41,1301.59,0.139592,0.027,1125.87535,2.13203886202855,0.19342082640839,"IRFSelex_poorrec_25_yrfwd-47","IRFSelex_poorrec_25_yrfwd",-0.181818181818182,-0.00482452786910308,-0.182087798727721,0.000329640405314309,0.225524332713868,-0.00482452786910327,0.231465572689148
"653","IRFSelex_poorrec_25_yrfwd",48,2102.45,1307.9,0.139546,0.033,1131.3335,1.85838216582467,0.236481160334227,2447.39,1296.53,0.139586,0.029,1121.49845,2.18225000667634,0.207757224936598,"IRFSelex_poorrec_25_yrfwd-48","IRFSelex_poorrec_25_yrfwd",-0.121212121212121,-0.00869332517776581,-0.121463948151438,0.000286643830708042,0.164065732835501,-0.00869332517776597,0.17427407925428
"654","IRFSelex_poorrec_25_yrfwd",49,2042.37,1307.9,0.139546,0.033,1131.3335,1.80527669338882,0.236481160334227,2354.24,1286.29,0.139604,0.029,1112.64085,2.11590289894533,0.20773043752328,"IRFSelex_poorrec_25_yrfwd-49","IRFSelex_poorrec_25_yrfwd",-0.121212121212121,-0.0165226699288936,-0.121577223193223,0.000415633554526841,0.152700049452352,-0.0165226699288937,0.172065704218124
"655","IRFSelex_poorrec_25_yrfwd",5,2070.14,1307.9,0.139546,0.037,1131.3335,1.82982294787523,0.265145543405042,2260.4,1295,0.139609,0.034,1120.175,2.01789898899725,0.243537307766691,"IRFSelex_poorrec_25_yrfwd-5","IRFSelex_poorrec_25_yrfwd",-0.081081081081081,-0.00986313938374494,-0.0814957527132243,0.000451464033365396,0.0919068275575566,-0.009863139383745,0.102783737268362
"656","IRFSelex_poorrec_25_yrfwd",50,2125.37,1307.9,0.139546,0.034,1131.3335,1.87864144392436,0.243647256101931,2544.32,1318.37,0.13964,0.028,1140.39005,2.2310962814872,0.200515611572615,"IRFSelex_poorrec_25_yrfwd-50","IRFSelex_poorrec_25_yrfwd",-0.176470588235294,0.00800519917424881,-0.177024954926112,0.000673613002164039,0.197118619346279,0.00800519917424864,0.187611552328252
"657","IRFSelex_poorrec_25_yrfwd",51,2072.14,1307.9,0.139546,0.041,1131.3335,1.83159077318934,0.293809926475857,2357.17,1308.6,0.139618,0.036,1131.939,2.08241786880742,0.257846409488748,"IRFSelex_poorrec_25_yrfwd-51","IRFSelex_poorrec_25_yrfwd",-0.121951219512195,0.00053520911384653,-0.122404022963005,0.000515958895274596,0.137553447160906,0.000535209113846485,0.136944943865008
"658","IRFSelex_poorrec_25_yrfwd",52,2040.34,1307.9,0.139546,0.034,1131.3335,1.803482350695,0.243647256101931,2476.63,1289.98,0.139597,0.028,1115.8327,2.21953524036354,0.200577376304648,"IRFSelex_poorrec_25_yrfwd-52","IRFSelex_poorrec_25_yrfwd",-0.176470588235294,-0.0137013533144736,-0.176771454299751,0.000365470884152864,0.213832008390758,-0.0137013533144736,0.230694184230975
"659","IRFSelex_poorrec_25_yrfwd",54,2106.03,1307.9,0.139546,0.029,1131.3335,1.86154657313692,0.207816777263411,2221.71,1299.95,0.139577,0.028,1124.45675,1.97580742878728,0.200606117053669,"IRFSelex_poorrec_25_yrfwd-54","IRFSelex_poorrec_25_yrfwd",-0.0344827586206897,-0.00607844636440086,-0.0346971996423678,0.000222148968798842,0.0549279924787395,-0.00607844636440098,0.0613795310303806
"660","IRFSelex_poorrec_25_yrfwd",55,2122.86,1307.9,0.139546,0.037,1131.3335,1.87642282315515,0.265145543405042,1791.02,1307.93,0.139585,0.044,1131.35945,1.58306893534146,0.315220116774725,"IRFSelex_poorrec_25_yrfwd-55","IRFSelex_poorrec_25_yrfwd",0.189189189189189,2.29375334507407e-05,0.188856930147184,0.000279477734940331,-0.156317420837926,2.29375334505488e-05,-0.156336772391431
"661","IRFSelex_poorrec_25_yrfwd",56,2102.81,1307.9,0.139546,0.032,1131.3335,1.85870037438121,0.229315064566523,1955.64,1300.46,0.139563,0.035,1124.8979,1.73850444560346,0.250782800599013,"IRFSelex_poorrec_25_yrfwd-56","IRFSelex_poorrec_25_yrfwd",0.0937500000000001,-0.00568850829574128,0.0936167716371818,0.000121823628050888,-0.0699873027044763,-0.00568850829574131,-0.0646666511904898
"662","IRFSelex_poorrec_25_yrfwd",57,2018.86,1307.9,0.139546,0.031,1131.3335,1.78449590682146,0.222148968798819,2260.67,1315.93,0.139613,0.027,1138.27945,1.98604130119366,0.193391732861553,"IRFSelex_poorrec_25_yrfwd-57","IRFSelex_poorrec_25_yrfwd",-0.129032258064516,0.00613961312026917,-0.129450233745217,0.000480128416436041,0.119775516875861,0.00613961312026911,0.112942480619743
"663","IRFSelex_poorrec_25_yrfwd",58,2109.52,1307.9,0.139546,0.035,1131.3335,1.86463142831004,0.250813351869634,2306.6,1306.44,0.139615,0.032,1130.0706,2.04111141374707,0.229201733338108,"IRFSelex_poorrec_25_yrfwd-58","IRFSelex_poorrec_25_yrfwd",-0.0857142857142858,-0.00111629329459434,-0.0861661405600093,0.000494460607971463,0.0934240964769236,-0.00111629329459442,0.0946460425141365
"664","IRFSelex_poorrec_25_yrfwd",59,2125.71,1307.9,0.139546,0.031,1131.3335,1.87894197422776,0.222148968798819,2699.4,1299.91,0.139658,0.024,1124.42215,2.40069977276773,0.171848372452706,"IRFSelex_poorrec_25_yrfwd-59","IRFSelex_poorrec_25_yrfwd",-0.225806451612903,-0.00610902974233491,-0.226427323152087,0.000802602725982837,0.269881592503211,-0.00610902974233505,0.277687020512919
"665","IRFSelex_poorrec_25_yrfwd",6,2198.31,1307.9,0.139546,0.037,1131.3335,1.94311403312993,0.265145543405042,2113.3,1297.54,0.139635,0.039,1122.3721,1.88288714589395,0.279299602535181,"IRFSelex_poorrec_25_yrfwd-6","IRFSelex_poorrec_25_yrfwd",0.0540540540540541,-0.00792109488492996,0.0533822252803884,0.000637782523325683,-0.0386706151543685,-0.00792109488493014,-0.0309950348816982
"666","IRFSelex_poorrec_25_yrfwd",60,1988.95,1307.9,0.139546,0.038,1131.3335,1.75805807924896,0.272311639172746,2441.96,1306.31,0.139584,0.031,1129.95815,2.1611065861156,0.222088491517652,"IRFSelex_poorrec_25_yrfwd-60","IRFSelex_poorrec_25_yrfwd",-0.184210526315789,-0.00121568927288021,-0.184432614807307,0.000272311639172819,0.227763392744916,-0.0012156892728803,0.229257788251698
"667","IRFSelex_poorrec_25_yrfwd",61,2140.14,1307.9,0.139546,0.027,1131.3335,1.89169683386906,0.193484585728004,2665.98,1316.55,0.139607,0.021,1138.81575,2.34101082637819,0.150422256763629,"IRFSelex_poorrec_25_yrfwd-61","IRFSelex_poorrec_25_yrfwd",-0.222222222222222,0.00661365547824759,-0.222562065098614,0.000437131841829974,0.245703552104068,0.00661365547824747,0.237519027607695
"668","IRFSelex_poorrec_25_yrfwd",63,2231.69,1307.9,0.139546,0.036,1131.3335,1.97261903762242,0.257979447637338,2519.05,1339.16,0.139622,0.032,1158.3734,2.17464420367388,0.229190242225437,"IRFSelex_poorrec_25_yrfwd-63","IRFSelex_poorrec_25_yrfwd",-0.111111111111111,0.0239009098554935,-0.111594957178031,0.00054462327834544,0.128763403519306,0.0239009098554935,0.102414689404478
"669","IRFSelex_poorrec_25_yrfwd",64,2073.49,1307.9,0.139546,0.03,1131.3335,1.83278405527636,0.214982873031115,2157.47,1300.69,0.139565,0.029,1125.09685,1.91758602826059,0.207788485651847,"IRFSelex_poorrec_25_yrfwd-64","IRFSelex_poorrec_25_yrfwd",-0.0333333333333332,-0.00551265387262008,-0.0334649327075794,0.00013615581958631,0.0405017627285398,-0.00551265387262026,0.0462694842527097
"670","IRFSelex_poorrec_25_yrfwd",65,2299.7,1307.9,0.139546,0.031,1131.3335,2.03273393742871,0.222148968798819,2576.81,1309.58,0.139614,0.028,1132.7867,2.27475304927221,0.200552953142235,"IRFSelex_poorrec_25_yrfwd-65","IRFSelex_poorrec_25_yrfwd",-0.0967741935483871,0.00128450187323183,-0.0972141161552796,0.000487294512203752,0.120498325868592,0.00128450187323177,0.11906089005905
"671","IRFSelex_poorrec_25_yrfwd",66,2306.21,1307.9,0.139546,0.033,1131.3335,2.03848820882613,0.236481160334227,2498.6,1280.6,0.139637,0.03,1107.719,2.25562620122973,0.214842770898831,"IRFSelex_poorrec_25_yrfwd-66","IRFSelex_poorrec_25_yrfwd",-0.090909090909091,-0.0208731554400185,-0.091501536125812,0.000652114714861105,0.0834225851071671,-0.0208731554400185,0.106519130924304
"672","IRFSelex_poorrec_25_yrfwd",69,2138.2,1307.9,0.139546,0.034,1131.3335,1.88998204331437,0.243647256101931,2331.83,1282.86,0.139644,0.031,1109.6739,2.10136509473639,0.221993068087422,"IRFSelex_poorrec_25_yrfwd-69","IRFSelex_poorrec_25_yrfwd",-0.0882352941176471,-0.0191451945867421,-0.0888751564903696,0.000702277385234883,0.090557478252736,-0.0191451945867422,0.111843946967521
"673","IRFSelex_poorrec_25_yrfwd",70,2135.67,1307.9,0.139546,0.035,1131.3335,1.88774574429202,0.250813351869634,2499.37,1296.95,0.139623,0.03,1121.86175,2.22787700890952,0.214864313186223,"IRFSelex_poorrec_25_yrfwd-70","IRFSelex_poorrec_25_yrfwd",-0.142857142857143,-0.00837219970945785,-0.143329844346153,0.000551789374113151,0.170297845640946,-0.00837219970945794,0.180178536037468
"674","IRFSelex_poorrec_25_yrfwd",71,1954.1,1307.9,0.139546,0.031,1131.3335,1.7272537231506,0.222148968798819,2204.08,1289.08,0.139607,0.028,1115.0542,1.97665727818432,0.200563009018172,"IRFSelex_poorrec_25_yrfwd-71","IRFSelex_poorrec_25_yrfwd",-0.0967741935483871,-0.0143894793179906,-0.097168849791939,0.000437131841829974,0.127925899391024,-0.0143894793179908,0.144393120530549
